coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,date,Date,price_volatility,liquidity_ratio,price_ma_7,price_ma_30,24h_volume_ma_7,24h_volume_ma_30,price_volatility_7
PLEX,PLEX,1.9778796570370364e-05,0.8973717146433041,0.5511038430089941,0.1064653503677893,0.0002654256012385,0.000171631519914,2022-03-16,2022-03-16,0.010323949770208153,1.5464851757503382,0.003909530624574703,0.001064746767538529,0.0006179449081136636,0.0003735072958194069,0.010323949770208153
LUKSO Token,LYXE,0.0003166148558241,0.9011264080100124,0.5404742436631234,0.1078203639179248,1.980323832528763e-05,0.0001712833730842,2022-03-16,2022-03-16,0.010304802512606218,0.11561681655786106,0.003954403527885091,0.001004205801741099,0.0006010677066853332,0.0003715066284876277,0.010304802512606218
DAO Maker,DAO,5.31330677290388e-05,0.8961201501877347,0.5200327064595257,0.0998838559814169,6.143683265402911e-05,0.000168090247102,2022-03-16,2022-03-16,0.010302097367954207,0.3654990917869745,0.0039604893437163126,0.0010021759082846269,0.00015988538783350884,0.0003564479949789586,0.010302097367954207
Boba Network,BOBA,2.9356626446051464e-05,0.8898623279098873,0.5780866721177432,0.1343399148277196,7.563675392966846e-05,0.0001638680025651,2022-03-16,2022-03-16,0.010300226813754813,0.4615712204072309,0.003964672915392204,0.0010004290677005708,0.00013731545629569003,0.00035857454483240295,0.010300226813754813
Mdex,MDX,5.43056341470476e-06,0.9036295369211514,0.5519215044971381,0.1178861788617886,0.0001255662532646,0.0001637232302562,2022-03-16,2022-03-16,0.01030060813688209,0.7669421930419368,0.003963821850500508,0.0010002147756493665,0.0001009491889964329,0.0003615715183258363,0.01030060813688209
UFO Gaming,UFO,1.8265557131756348e-10,0.918648310387985,0.5551921504497137,0.1062717770034843,8.800161769697115e-05,0.000162063529683,2022-03-16,2022-03-16,0.010300633560451102,0.5430069175286034,0.003963765218247106,0.000998184888282613,0.00010225368611111253,0.00034550317109391534,0.010300633560451102
Ardor,ARDR,4.6809989724211946e-06,0.8986232790988735,0.5445625511038429,0.1058846302748741,0.0001082596245397,0.0001614519667088,2022-03-16,2022-03-16,0.00011407711934280644,0.6705376635947741,6.128501308748127e-05,0.0009982914663070844,0.0001063042745212509,0.000348615492308647,0.00011407711934280644
Pundi X,PUNDIX,1.7955701542485146e-05,0.8986232790988735,0.5461978740801308,0.1068524970963995,7.415673242683416e-05,0.0001609090934239,2022-03-16,2022-03-16,0.00011418969842907032,0.46086104177764003,6.102457094064053e-05,0.0009980003949511536,7.898015040529864e-05,0.00033654084819511476,0.00011418969842907032
Mask Network,MASK,9.82597828171576e-05,0.921151439299124,0.5854456255110384,0.1124661246612465,0.0008087899026531,0.0001593539415373,2022-03-16,2022-03-16,3.5318818866181124e-05,5.075430797949774,2.98309890825059e-05,0.0010010105805683316,0.00019169253102355754,0.0003511034657893115,3.5318818866181124e-05
Kyber Network Crystal Legacy,KNCL,7.448334153417027e-05,0.9123904881101376,0.5445625511038429,0.1080139372822299,0.0033020087012689,0.0001592397795931,2022-03-16,2022-03-16,3.8449621447228466e-05,20.73607932456583,3.2881028197524684e-05,0.0010034914570605448,0.0006546313693971105,0.00045024865492426146,3.8449621447228466e-05
Interest Bearing Bitcoin,IBBTC,0.9861878285485668,0.904881101376721,0.5470155355682746,0.1180797522260936,5.6164697277654865e-08,0.0001570180243223,2022-03-16,2022-03-16,0.3727313150084591,0.000357695860205001,0.14091266273135764,0.033823730804953205,0.0006438341423639118,0.0004443519341335341,0.3727313150084591
Coinmetro,XCM,1.4791057207719532e-05,0.8873591989987485,0.4832379394930498,0.1047231900890437,9.441674151460944e-07,0.0001527662467241,2022-03-16,2022-03-16,0.37273072525174894,0.006180471376319708,0.14091399994475662,0.033824177949133574,0.0006260309872425613,0.0004399598488859923,0.37273072525174894
MX Token,MX,4.512671505211449e-05,0.9011264080100124,0.5421095666394112,0.1136275648470769,6.562409647525564e-06,0.0001523955525527,2022-03-16,2022-03-16,0.37272788222001557,0.04306168741542646,0.14092044659224184,0.03382527467549771,0.0006143968146640691,0.0004216455915343898,0.37272788222001557
Reserve Rights Token,RSR,3.34965762191443e-07,0.8998748435544431,0.6394112837285363,0.1337591947348044,0.0010039008033766,0.000150279594661,2022-03-16,2022-03-16,0.3727281560714839,6.680220329587623,0.14091982573035466,0.03382525339568618,0.0007423455544979119,0.00045066458921606643,0.3727281560714839
Radicle,RAD,0.000107479219233,0.9036295369211514,0.5412919051512673,0.1120789779326364,8.77326091819362e-05,0.0001502728151237,2022-03-16,2022-03-16,0.37272251715767496,0.5838222243305776,0.14093261480431046,0.033825762890856516,0.0007442849654629264,0.0004535272776632846,0.37272251715767496
Conflux,CFX,2.819958685182308e-06,0.9061326658322904,0.5339329517579721,0.0940766550522647,8.557241125667857e-05,0.0001477125584966,2022-03-16,2022-03-16,0.37272852922687544,0.579317101589898,0.14091898054372018,0.03382555007634131,0.0006409681809777235,0.00042277433929604054,0.37272852922687544
Wonderland,TIME,0.0047754254466276,0.902377972465582,0.5372035977105477,0.0915602013162988,2.55999618818956e-05,0.0001471536493703,2022-03-16,2022-03-16,0.3724365890592634,0.1739675637773373,0.1415905437015907,0.03398276572890637,0.00017290978963672272,0.000413537081122047,0.3724365890592634
XSGD,XSGD,1.787503147384644e-05,0.886107634543179,0.5314799672935404,0.1091753774680603,7.113087424838223e-05,0.0001466500010113,2022-03-16,2022-03-16,0.001793453231291041,0.4850383481613566,0.0007091217705773951,0.033982699090981706,0.0001830633195725948,0.00041337740151091207,0.001793453231291041
MiL.k Alliance,MLK,1.9719403990512456e-05,0.8961201501877347,0.5519215044971381,0.1134339914827719,0.0001168795307545,0.0001466054449799,2022-03-16,2022-03-16,0.0017931361711954338,0.7972386753474573,0.0007098258201177941,0.033983193434736145,0.00019962551433535964,0.0004083078081718187,0.0017931361711954338
Civic,CVC,6.508339793392664e-06,0.9111389236545684,0.5739983646770236,0.1142082849399922,0.0002590673170128,0.0001464139981147,2022-03-16,2022-03-16,0.0017955798271691889,1.769416315029168,0.0007043089093665482,0.03398260394478045,0.00023569764395897028,0.00041519847840133095,0.0017955798271691889
Unibright,UBT,2.8628776202694707e-05,0.9086357947434294,0.6721177432542926,0.2346109175377467,4.963532467201424e-05,0.0001438686768303,2022-03-16,2022-03-16,0.0017937619435460423,0.3450043870950553,0.0007083508822866199,0.03398352825886057,9.937400414402948e-05,0.00039621927434689477,0.0017937619435460423
Aragon,ANT,0.0001120889374409,0.9148936170212766,0.5690923957481602,0.1178861788617886,0.0005420717659874,0.0001425755493564,2022-03-16,2022-03-16,0.0017935054119633846,3.80199668480581,0.0007090094134591772,0.033987206171230064,0.00016427959797338143,0.0003980606861061981,0.0017935054119633846
Yoshi.exchange,YOSHI,3.251064416726407e-05,0.9286608260325409,0.6385936222403924,0.1552458381726674,5.3737682950381805e-05,0.0001391232842274,2022-03-16,2022-03-16,0.00179159105645615,0.38625944786169947,0.0007132509399566173,0.03398122971200963,0.00015973177964391047,0.00037768526082955083,0.00179159105645615
SuperFarm,SUPER,1.4706602317815367e-05,0.9123904881101376,0.5380212591986917,0.1124661246612465,0.0002738430045403,0.000138441629523,2022-03-16,2022-03-16,3.586048977186915e-05,1.978039448710802,3.314824791236239e-05,0.033977749104649325,0.00019519507145225398,0.0003855336013725859,3.586048977186915e-05
Divi,DIVI,1.518619211219041e-06,0.8773466833541927,0.5748160261651676,0.100077429345722,4.019575805598389e-06,0.0001380273921916,2022-03-16,2022-03-16,3.7516200373061525e-05,0.029121580447007894,3.081161758912991e-05,0.03397771624086798,0.00018560774310328484,0.00038106946562198584,3.7516200373061525e-05
BTSE Token,BTSE,0.0002042833015994,0.8886107634543179,0.5380212591986917,0.132597754548974,2.839126396725737e-05,0.0001343715953275,2022-03-16,2022-03-16,7.477512725524551e-05,0.21128917832716182,5.7177888676113836e-05,0.03398417460569095,0.00017296656213367873,0.00027702540560033443,7.477512725524551e-05
GMX,GMX,0.0005526809514195,0.916145181476846,0.5592804578904332,0.0960123886953155,6.670332377089637e-05,0.0001328552044563,2022-03-16,2022-03-16,0.0001974372762298307,0.5020753537196735,0.00013520254747984345,0.0340025949165811,0.00014548599167054965,0.00027146130723621766,0.0001974372762298307
Request,REQ,5.298846782331965e-06,0.9036295369211514,0.5273916598528209,0.1316298877274486,0.0003259147851603,0.0001325430119831,2022-03-16,2022-03-16,0.00019971985209050477,2.4589360109143743,0.00013186970041979165,0.03400239194421863,0.00018495448602601908,0.0002696541292629143,0.00019971985209050477
Multichain,MULTI,0.0002229647911789,0.8986232790988735,0.5682747342600163,0.0702671312427409,2.5576003985272656e-05,0.0001323212550064,2022-03-16,2022-03-16,0.00020227001138817718,0.19328719323313265,0.00014770910809664878,0.03400981088364361,0.00011116937716857231,0.0002678776581326163,0.00020227001138817718
Ergo,ERG,7.90930597420964e-05,0.8886107634543179,0.5314799672935404,0.1238869531552458,1.6319142222090876e-05,0.0001321498696954,2022-03-16,2022-03-16,0.00019858097939492897,0.12348965806554199,0.00015436373889305338,0.03310171257113202,0.00010582387135024503,0.0002657581126843949,0.00019858097939492897
Rari Governance Token,RGT,0.00036198418766,0.90738423028786,0.507767784137367,0.1118854045683313,1.0200385180400635e-05,0.0001313493276024,2022-03-16,2022-03-16,0.0002012377324992597,0.07765844992581641,0.0002039748225133655,0.033113119417501675,6.816064001311656e-05,0.00025725060548245827,0.0002012377324992597
FEG Token BSC,FEG,6.065418694639628e-14,0.916145181476846,0.5282093213409648,0.1176926054974835,8.722814701572435e-06,0.0001299496708017,2022-03-16,2022-03-16,0.0002014930248461984,0.06712456174577953,0.00020375787692042765,0.03310256558897622,6.883253128396999e-05,0.00025688125802833447,0.0002014930248461984
Alchemy Pay,ACH,9.841740387221537e-07,0.9036295369211514,0.5568274734260016,0.1074332171893147,0.000161392008125,0.0001294103670508,2022-03-16,2022-03-16,0.0002155648281060221,1.247133531903558,0.0001747151444117594,0.03310082729251988,8.783263759221894e-05,0.0002602130972107001,0.0002155648281060221
Numeraire,NMR,0.0006824809114848,0.8973717146433041,0.5502861815208503,0.1080139372822299,9.05774022771211e-05,0.0001289732962996,2022-03-16,2022-03-16,0.0002553984574041166,0.7022957842894337,0.00019325799584965936,0.03312259810202117,9.124322023596532e-05,0.0002607111188222819,0.0002553984574041166
Power Cash,PRCH,1.3313308668915231e-08,0.8685857321652065,0.5094031071136549,0.1066589237320944,1.8513171182925563e-06,0.0001271250508795,2022-03-16,2022-03-16,0.0002560537400944321,0.01456296068701198,0.0001925029196391361,0.03312241752701764,4.494843908710712e-05,0.00025658728761740495,0.0002560537400944321
Moonriver,MOVR,0.0011851828128965,0.90738423028786,0.507767784137367,0.0960123886953155,0.0004088549865025,0.0001265495286007,2022-03-16,2022-03-16,0.0004556314911612213,3.2307902765292362,0.0003299626370273646,0.03316192361469234,9.970257944671103e-05,0.0002672823999109226,0.0004556314911612213
sBTC,SBTC,0.9852508426686188,0.9061326658322904,0.5494685200327064,0.1184668989547038,2.0628301335789457e-05,0.0001247037303088,2022-03-16,2022-03-16,0.3722495604871736,0.1654184785387593,0.14106878400972406,0.06600346233701389,0.00010031817360581082,0.00026436135580412554,0.3722495604871736
Cartesi,CTSI,7.560568628538747e-06,0.9061326658322904,0.5200327064595257,0.1118854045683313,0.0002923205323108,0.0001238337382286,2022-03-16,2022-03-16,0.37227191204699167,2.3605887740477427,0.1410181520641481,0.06600311583258342,0.00014062105176729646,0.00027163348246692445,0.37227191204699167
JOE,JOE,2.143933837723925e-05,0.921151439299124,0.5568274734260016,0.089237320944638,0.0001424877605272,0.0001234152251882,2022-03-16,2022-03-16,0.37227055858093727,1.1545395660050506,0.1410212148267648,0.06600055515110209,0.00015973032974238608,0.0002494234110627278,0.37227055858093727
Veritaseum,VERI,0.0018266614940416,0.9236545682102628,0.9386753883892068,0.1854432830042585,2.214828143421605e-06,0.0001230932764183,2022-03-16,2022-03-16,0.3721559159779486,0.017993087907540103,0.14128202587247948,0.066058961089519,0.00013699073260216063,0.00013943028195854517,0.3721559159779486
Bifrost,BFC,3.619332345786253e-06,0.8973717146433041,0.5421095666394112,0.1099496709252806,2.359386777583798e-05,0.0001179662065617,2022-03-16,2022-03-16,0.3721987473244743,0.20000531053355228,0.1411850456468882,0.033186154115644975,0.00012742165624483445,0.00014021487206116384,0.3721987473244743
inSure DeFi,SURE,1.4532625525660033e-07,0.9123904881101376,0.6271463614063777,0.1395663956639566,2.1216754226041097e-05,0.0001173953620477,2022-03-16,2022-03-16,0.3721987389784651,0.1807290667702896,0.14118506450588056,0.03318566592461322,0.0001301881472602271,0.00014089062495486034,0.3721987389784651
Aurora,AURORA,0.0001661924721971,0.8798498122653317,0.5118560915780866,0.0965931087882307,2.2313483904373225e-05,0.0001156282185016,2022-03-16,2022-03-16,0.3722628137136646,0.1929761107930973,0.14103949445720923,0.03318970144985139,7.496793260335185e-05,0.00014141566076342194,0.3722628137136646
AscendEx Token,ASD,5.101793459780514e-06,0.8886107634543179,0.5183973834832378,0.1022067363530778,3.857428485082611e-05,0.0001145420776078,2022-03-16,2022-03-16,0.0006801654510848745,0.3367695580213511,0.00029010290361505895,0.03318986034410797,7.753164453407136e-05,0.00010923811014589612,0.0006801654510848745
Reef Finance,REEF,2.0514514323729609e-07,0.9111389236545684,0.5486508585445625,0.1145954316686023,0.0003766864701523,0.0001130594478272,2022-03-16,2022-03-16,0.0006806801813273218,3.331755792121216,0.00028905212883144446,0.03318628454163832,8.958392136857138e-05,0.00011886990551157493,0.0006806801813273218
World Mobile Token,WMT,1.5924926578495465e-05,0.8836045056320401,0.5322976287816843,0.1070460704607045,2.0988895297136608e-05,0.0001124834771016,2022-03-16,2022-03-16,0.0006810446111674398,0.18659536349661843,0.0002882643557173382,0.033186721373901426,7.222694062141947e-05,0.00011671712164625686,0.0006810446111674398
Mango,MNGO,3.610234217744294e-06,0.90738423028786,0.5372035977105477,0.102981029810298,9.238582647530702e-06,0.0001115758876482,2022-03-16,2022-03-16,6.124377920584936e-05,0.08280088863518661,2.7828461456787348e-05,0.0330276608668211,7.323033412200647e-05,0.00011617174233844468,6.124377920584936e-05
Beldex,BDX,2.4593088895990355e-06,0.9036295369211514,0.5388389206868356,0.1931862175764614,2.9813254887637542e-06,0.0001113044948195,2022-03-16,2022-03-16,6.132172355944706e-05,0.026785310814253307,2.7662743820189175e-05,0.033027147009401625,7.028568522385301e-05,0.0001139000907131241,6.132172355944706e-05
Poollotto.finance,PLT,0.0004272480928144,0.886107634543179,0.5314799672935404,0.110917537746806,1.2724698256422614e-05,0.0001112613988177,2022-03-16,2022-03-16,0.00016094192871669524,0.11436759191992386,8.867742475720966e-05,0.03304073129902909,6.907253437105037e-05,0.00011042826296318818,0.00016094192871669524
Biconomy,BICO,3.178279392390731e-05,0.8961201501877347,0.5911692559280457,0.1147890050329074,0.0005072814997266,0.000110295415912,2022-03-16,2022-03-16,0.00015814623575100022,4.5992981261464045,6.947604214675356e-05,0.03304157378083344,0.00013835367948851135,0.00011870206905364818,0.00015814623575100022
FEG Token,FEG,5.3957964707514116e-14,0.902377972465582,0.5355682747342599,0.1126596980255516,1.886679180836805e-05,0.0001099251727648,2022-03-16,2022-03-16,0.00015850370631636095,0.17163304213072417,6.874721451735035e-05,0.03304061948829515,0.0001355383233395888,0.00011767645129152663,0.00015850370631636095
Ion,ION,0.1711275394997963,0.8898623279098873,0.5290269828291086,0.0803329461866046,1.7331501440269595e-06,0.0001092017081217,2022-03-16,2022-03-16,0.0646500157737796,0.015871090057450823,0.024515509265182072,0.03874113450704032,8.197356333840691e-05,9.966516409674753e-05,0.0646500157737796
MMFinance,MMF,2.668784222041003e-05,0.8998748435544431,0.5633687653311529,0.1709252806813782,0.0007120401142386,0.0001091123241557,2022-03-16,2022-03-16,0.06464933611759216,6.525753344072665,0.024517046824559487,0.0387409404136421,0.00018069516604433025,0.00012160857847302147,0.06464933611759216
Origin Dollar,OUSD,2.4102227015909493e-05,0.8823529411764707,0.526573998364677,0.108207510646535,1.5298808545526137e-05,0.0001089777114879,2022-03-16,2022-03-16,0.06464804155872686,0.14038474782272145,0.024519974252102082,0.038741253601132036,0.00018156091260118675,0.000112990438606529,0.06464804155872686
Verge,XVG,2.2143773600241666e-07,0.9111389236545684,0.5502861815208503,0.0989159891598915,7.902891937190427e-05,0.0001084238860481,2022-03-16,2022-03-16,0.06464818301474112,0.728888460397414,0.024519654556222997,0.03874121036174953,0.0001924248545844925,0.00011549075005873922,0.06464818301474112
Kishu Inu,KISHU,1.455700486713508e-15,0.9386733416770964,0.6050695012264922,0.1364692218350754,0.0001226359159794,0.0001083142201704,2022-03-16,2022-03-16,0.06467491622946128,1.1322235971091248,0.024458619114392583,0.03873440091836293,0.00020812645711634642,0.00011863223845914396,0.06467491622946128
Band Protocol,BAND,8.782726266237746e-05,0.9148936170212766,0.5690923957481602,0.116337591947348,0.0004454445287733,0.0001082557932134,2022-03-16,2022-03-16,0.0646713917301262,4.114740796321304,0.024466625467069507,0.03871890579540436,0.00019929260412301786,0.00013125694529255742,0.0646713917301262
Tokamak Network,TON,8.661417892344954e-05,0.8936170212765958,0.5486508585445625,0.1033681765389082,3.82518198474329e-05,0.000107258163876,2022-03-16,2022-03-16,0.06466593844111308,0.3566331779803299,0.024478998921193717,0.038721616306475734,0.0002020618938428843,0.00012166817978212852,0.06466593844111308
Storj,STORJ,2.523214173369652e-05,0.9098873591989988,0.5625511038430089,0.1285327138985675,0.0005071969911806,0.0001059635763726,2022-03-16,2022-03-16,3.689611249251676e-05,4.786522015802316,3.581215575620174e-05,0.0387150252181609,0.0002742710139909661,0.0001377222126886394,3.689611249251676e-05
VeThor Token,VTHO,7.873377331880829e-08,0.90738423028786,0.5249386753883891,0.1200154858691443,9.150376852629732e-05,0.0001047866778221,2022-03-16,2022-03-16,3.928615917304363e-05,0.8732385683764731,3.201085454947442e-05,0.03871239140729527,0.0001856229646034943,0.00014022836689877964,3.928615917304363e-05
USDX,USDX,2.3510217889637885e-05,0.8911138923654569,0.5404742436631234,0.108207510646535,1.5129653367640824e-05,0.0001044027480249,2022-03-16,2022-03-16,3.9306653766139064e-05,0.1449162369177525,3.192628181714991e-05,0.03870110894163625,0.0001855987995780821,0.0001403926758383543,3.9306653766139064e-05
OriginTrail,TRAC,9.717504301376934e-06,0.9011264080100124,0.5355682747342599,0.0998838559814169,4.1100410303754e-05,0.0001038297295745,2022-03-16,2022-03-16,3.817771745271271e-05,0.3958443354536872,3.3282862755060553e-05,0.03870143285844428,0.00018018044113977494,0.00014147192902509367,3.817771745271271e-05
Merit Circle,MC,5.070690025118294e-05,0.9123904881101376,0.5838103025347505,0.1149825783972125,0.0004469163341674,0.0001037956514784,2022-03-16,2022-03-16,3.552877699836831e-05,4.305732733518262,4.052670564787873e-05,0.03870309028265136,0.0002265062151666321,0.00015098940655984035,3.552877699836831e-05
aelf,ELF,7.73420943492889e-06,0.9036295369211514,0.5412919051512673,0.105691056910569,0.0002230574419194,0.0001032770600451,2022-03-16,2022-03-16,3.02637164544238e-05,2.159796588148357,2.9084840901100364e-05,0.03868059872591636,0.00019473663133036064,0.00015540540788124964,3.02637164544238e-05
Akash Network,AKT,2.644522547262445e-05,0.9011264080100124,0.5273916598528209,0.1116918312040263,3.030751596097896e-05,0.0001022333399056,2022-03-16,2022-03-16,1.6710834315229778e-05,0.2964543268268869,2.0489276122411065e-05,0.03868147978965516,0.00019360173077515293,0.00015635394784267254,1.6710834315229778e-05
GPEX,GPX,9.292221436587474e-05,0.8886107634543179,0.5298446443172525,0.0940766550522647,3.0970414390232576e-06,0.0001016448551927,2022-03-16,2022-03-16,3.2261907271421404e-05,0.030469239521782338,3.0159286498436524e-05,0.03864507110303748,0.00012158745224064199,0.00014282868300722332,3.2261907271421404e-05
StarLink,STARL,3.4925474200500224e-10,0.937421777221527,0.5461978740801308,0.1072396438250096,0.0002393696971093,0.0001006386280465,2022-03-16,2022-03-16,3.227409934303879e-05,2.3785071572984817,3.014808871006841e-05,0.005803376359058669,0.00014271115632392807,0.0001501200628663403,3.227409934303879e-05
Pundi X [OLD],NPXS,1.4581034357686028e-08,0.8811013767209012,0.5159443990188062,0.0832365466511807,0.0,9.84208752928706e-05,2022-03-16,2022-03-16,3.4241320851118826e-05,0.0,2.6791569159314095e-05,0.005803124826138862,0.00014054977727140798,0.000140376045122647,3.4241320851118826e-05
Acala,ACA,2.668784222041003e-05,0.9249061326658324,0.5461978740801308,0.1114982578397212,0.0002291378801351,9.64089983112649e-05,2022-03-16,2022-03-16,3.3421932976388634e-05,2.376727112082508,2.9215903147747395e-05,0.005803299776266968,0.00016741227296160027,0.00014326438244291034,3.3421932976388634e-05
Orchid Protocol,OXT,5.769304917962994e-06,0.90738423028786,0.5282093213409648,0.1207897793263646,0.0002089753424034,9.534681453170685e-05,2022-03-16,2022-03-16,3.291795282823283e-05,2.191739109793824,2.2796246671573118e-05,0.0057426033699628475,0.00013342070270960026,0.00015015639958490962,3.291795282823283e-05
Beta Finance,BETA,9.401204847288866e-06,0.904881101376721,0.5380212591986917,0.0940766550522647,0.0003211342009222,9.430081478728242e-05,2022-03-16,2022-03-16,3.2796633232211305e-05,3.4054233958274214,2.303438887333883e-05,0.00574279609904623,0.00014743166828142882,0.00016007441068978834,3.2796633232211305e-05
Ark,ARK,2.0243383380704982e-05,0.8898623279098873,0.5421095666394112,0.1025938830816879,4.746017895246593e-05,9.246234885941458e-05,2022-03-16,2022-03-16,3.2772895613527775e-05,0.5132919457262253,2.2148411431636046e-05,0.005743466034283745,0.0001498820487087841,0.0001609491915140025,3.2772895613527775e-05
STASIS EURO,EURS,2.668784222041003e-05,0.8886107634543179,0.5347506132461161,0.1107239643825009,8.015452625560396e-05,9.173754531891728e-05,2022-03-16,2022-03-16,1.1756829369757273e-05,0.8737374209976296,1.268635826799823e-05,0.00573881587995119,0.0001608902608254385,0.00016287722625904353,1.1756829369757273e-05
Magic,MAGIC,6.744745584838831e-05,0.967459324155194,0.7596075224856909,0.1087882307394502,0.0001282507804591,9.142603840236728e-05,2022-03-16,2022-03-16,2.242509024438671e-05,1.40278177530417,2.2321659209947702e-05,0.005740894068697476,0.00014501612987540991,0.00016586644277931931,2.242509024438671e-05
Keep3rV1,KP3R,0.0087494877753555,0.8898623279098873,0.5461978740801308,0.1091753774680603,0.0003835004894966,8.977576809986624e-05,2022-03-16,2022-03-16,0.0032972151152057746,4.271759491603519,0.001272246401255825,0.006032536823037885,0.0001998019140892099,0.00016609357675746267,0.0032972151152057746
Polkastarter,POLS,3.736297912297576e-05,0.918648310387985,0.5183973834832378,0.1680216802168021,0.0034544337761535,8.929063492662693e-05,2022-03-16,2022-03-16,0.003296545407901232,38.68752617776906,0.0012737714208133344,0.006033251424789368,0.000660558470663267,0.00028054173945267475,0.003296545407901232
Hxro,HXRO,7.408957422847535e-06,0.8911138923654569,0.5396565821749794,0.0960123886953155,2.3045839520954443e-06,8.778759437029073e-05,2022-03-16,2022-03-16,0.0032964403502574236,0.02625181802310973,0.0012740056568854609,0.006033378048896204,0.000631034076598795,0.00028031060616282694,0.0032964403502574236
flexUSD,FLEXUSD,2.4504291490339764e-05,0.8823529411764707,0.5282093213409648,0.1087882307394502,3.095004672595659e-06,8.657550433839917e-05,2022-03-16,2022-03-16,0.003295479493504854,0.03574919599079851,0.001276163240691611,0.006034112881649563,0.0005855999057059944,0.00028031439546895466,0.003295479493504854
Bezoge Earth,BEZOGE,3.801804437800117e-14,0.8961201501877347,0.5241210139002452,0.100077429345722,3.269217245085093e-06,8.652340976046213e-05,2022-03-16,2022-03-16,0.003296773926618576,0.03778419336611719,0.0012732713287855128,0.006019871278557016,0.0005792869111763684,0.00027999921276857675,0.003296773926618576
MaidSafeCoin,MAID,7.1552530896881485e-06,0.9098873591989988,0.5363859362224038,0.1167247386759581,5.2502315069113475e-08,8.634598845771275e-05,2022-03-16,2022-03-16,0.003298012910941038,0.0006080457935208659,0.0012704809589096954,0.006019050360529208,0.0005678437648991493,0.0002630915795215257,0.003298012910941038
Prometeus,PROM,0.0001931229312013,0.902377972465582,0.5347506132461161,0.110917537746806,1.845793683912628e-05,8.302741461856306e-05,2022-03-16,2022-03-16,0.003290706341163058,0.2223113525083738,0.001288434598245826,0.006025487791567453,0.0005521590729534386,0.000263077951022551,0.003290706341163058
Iron Bank EURO,IBEUR,2.620260872483886e-05,0.8811013767209012,0.5249386753883891,0.1097560975609755,1.6442245765833536e-06,8.282580038042087e-05,2022-03-16,2022-03-16,6.781046519725012e-05,0.019851599006968736,4.225100301287416e-05,0.00032210989519840434,0.0004976081779648648,0.0002630749868369695,6.781046519725012e-05
Metadium,META,1.8659377525246765e-06,0.8898623279098873,0.498773507767784,0.1169183120402632,0.000566644990461,8.261164122771336e-05,2022-03-16,2022-03-16,6.954208576293617e-05,6.8591421504274654,3.717999710280971e-05,0.0003212824983828081,8.50669228659363e-05,0.0002582284827110495,6.954208576293617e-05
Sperax,SPA,4.040951730088043e-06,0.8911138923654569,0.5143090760425183,0.1039488966318234,8.010257145096775e-06,8.245023385956111e-05,2022-03-16,2022-03-16,6.979358994387866e-05,0.09715263098878267,3.6698853432415503e-05,0.0003206137892066141,8.588201903636507e-05,0.0002579855309977019,6.979358994387866e-05
iExec RLC,RLC,4.391363131318656e-05,0.904881101376721,0.5748160261651676,0.1225319396051103,0.0001113311200947,8.215613776383206e-05,2022-03-16,2022-03-16,6.961369521196428e-05,1.355116283761233,3.947161626425076e-05,0.00032207019565918686,0.00010134432123952281,0.0002590622710217951,6.961369521196428e-05
DUSK Network,DUSK,7.891861797639964e-06,0.90738423028786,0.490596892886345,0.1006581494386372,0.0004799435546956,8.202234724868945e-05,2022-03-16,2022-03-16,6.89284344041828e-05,5.85137551892321,4.0599025087053896e-05,0.00032233325771905975,0.00016944065516102494,0.0002709725256456684,6.89284344041828e-05
DEAPCOIN,DEP,6.697780102369951e-07,0.886107634543179,0.5208503679476696,0.0822686798296554,9.13531341143172e-05,8.137275262948382e-05,2022-03-16,2022-03-16,6.949415387115587e-05,1.122650164364935,3.96725286471323e-05,0.000319428008230655,0.00018248360256091755,0.0002591694791570356,6.949415387115587e-05
StormX,STMX,3.39466025915848e-07,0.9123904881101376,0.5461978740801308,0.1085946573751451,3.998609193906828e-05,8.122326647392979e-05,2022-03-16,2022-03-16,1.6670014202886366e-05,0.49229849616923016,1.2132033622077424e-05,0.00031655218446740386,0.00018555905328948067,0.0002592272882267568,1.6670014202886366e-05
RMRK,RMRK,0.0003311718606913,0.918648310387985,0.5641864268192968,0.1091753774680603,8.187668131306838e-05,8.071431922558348e-05,2022-03-16,2022-03-16,0.00012245350140356031,1.014400940237584,5.5699069617286155e-05,0.000326750175099324,0.00019702083282326427,0.00024504994456450577,0.00012245350140356031
Qredo,QRDO,6.186727064931986e-05,0.9249061326658324,0.6377759607522485,0.1252419667053813,0.0004111477295921,7.769227830121194e-05,2022-03-16,2022-03-16,0.0001201352654922488,5.292002481869378,6.427068860254261e-05,0.00032880979299519073,0.00017480693841342138,0.00025570474326669915,0.0001201352654922488
Stratis,STRAX,2.2594242620048188e-05,0.8998748435544431,0.5494685200327064,0.1053039101819589,5.51218556059919e-05,7.717193302828111e-05,2022-03-16,2022-03-16,0.0001187820287277658,0.7142733561668263,6.692115872967978e-05,0.0003287792604862044,0.00018153716676497784,0.00025703781667464425,0.0001187820287277658
STP Network,STPT,2.08324779972092e-06,0.8898623279098873,0.5331152902698282,0.100077429345722,0.0002028374259487,7.69203375825036e-05,2022-03-16,2022-03-16,0.00012116081720583466,2.636980443970876,6.0945389656327536e-05,0.0003285247852694825,0.00019460949617269215,0.00026242905052947574,0.00012116081720583466
